"Date","Time","Test Total Time",,
"01/18/25","12:04:47","(hh:mm:ss): 1:45:57",,
,,,,
"Rated Capacity","Tested Capacity","PASS",,,
"18.00 Ah","13.24 Ah",,,
,,,,
"Cells","Battery Type","Battery Weight",,
"6","Lead Acid","0.000 lbs",,
"Battery Age","Battery Manufacturer","Battery Notes",,
"1.000 mo","","",,
,,,,
"Sample Rate",,,,
"1.000",,,,
,,,,
"Test Current","Graph Type",,,
"7.500 Amps","AmpHrs",,,
,,,,
"Test","Time (s)","Voltage (V)","Current","Temp (F)"
"Battery_Y","5155.000","11.581","7.500","999.90"
"Battery_Y","5156.000","11.581","7.500","999.90"
"Battery_Y","5157.000","11.581","7.500","999.90"
"Battery_Y","5158.000","11.581","7.500","999.90"
"Battery_Y","5159.000","11.581","7.500","999.90"
"Battery_Y","5160.000","11.577","7.500","999.90"
"Battery_Y","5161.000","11.577","7.500","999.90"
"Battery_Y","5162.000","11.573","7.500","999.90"
"Battery_Y","5163.000","11.573","7.500","999.90"
"Battery_Y","5164.000","11.573","7.500","999.90"
"Battery_Y","5165.000","11.573","7.500","999.90"
"Battery_Y","5166.000","11.573","7.500","999.90"
"Battery_Y","5167.000","11.573","7.500","999.90"
"Battery_Y","5168.000","11.573","7.500","999.90"
"Battery_Y","5169.000","11.573","7.500","999.90"
"Battery_Y","5170.000","11.573","7.500","999.90"
"Battery_Y","5171.000","11.573","7.500","999.90"
"Battery_Y","5172.000","11.573","7.500","999.90"
"Battery_Y","5173.000","11.573","7.500","999.90"
"Battery_Y","5174.000","11.573","7.500","999.90"
"Battery_Y","5175.000","11.573","7.500","999.90"
"Battery_Y","5176.000","11.573","7.500","999.90"
"Battery_Y","5177.000","11.573","7.500","999.90"
"Battery_Y","5178.000","11.573","7.500","999.90"
"Battery_Y","5179.000","11.569","7.500","999.90"
"Battery_Y","5180.000","11.566","7.500","999.90"
"Battery_Y","5181.000","11.566","7.500","999.90"
"Battery_Y","5182.000","11.566","7.500","999.90"
"Battery_Y","5183.000","11.566","7.500","999.90"
"Battery_Y","5184.000","11.566","7.500","999.90"
"Battery_Y","5185.000","11.566","7.500","999.90"
"Battery_Y","5186.000","11.566","7.500","999.90"
"Battery_Y","5187.000","11.566","7.500","999.90"
"Battery_Y","5188.000","11.566","7.500","999.90"
"Battery_Y","5189.000","11.566","7.500","999.90"
"Battery_Y","5190.000","11.566","7.500","999.90"
"Battery_Y","5191.000","11.566","7.500","999.90"
"Battery_Y","5192.000","11.566","7.500","999.90"
"Battery_Y","5193.000","11.566","7.500","999.90"
"Battery_Y","5194.000","11.562","7.500","999.90"
"Battery_Y","5195.000","11.558","7.500","999.90"
"Battery_Y","5196.000","11.558","7.500","999.90"
"Battery_Y","5197.000","11.558","7.500","999.90"
"Battery_Y","5198.000","11.558","7.500","999.90"
"Battery_Y","5199.000","11.558","7.500","999.90"
"Battery_Y","5200.000","11.558","7.500","999.90"
"Battery_Y","5201.000","11.558","7.500","999.90"
"Battery_Y","5202.000","11.558","7.500","999.90"
"Battery_Y","5203.000","11.558","7.500","999.90"
"Battery_Y","5204.000","11.558","7.500","999.90"
"Battery_Y","5205.000","11.558","7.500","999.90"
"Battery_Y","5206.000","11.558","7.500","999.90"
"Battery_Y","5207.000","11.558","7.500","999.90"
"Battery_Y","5208.000","11.558","7.500","999.90"
"Battery_Y","5209.000","11.558","7.500","999.90"
"Battery_Y","5210.000","11.558","7.500","999.90"
"Battery_Y","5211.000","11.554","7.500","999.90"
"Battery_Y","5212.000","11.550","7.500","999.90"
"Battery_Y","5213.000","11.550","7.500","999.90"
"Battery_Y","5214.000","11.550","7.500","999.90"
"Battery_Y","5215.000","11.550","7.500","999.90"
"Battery_Y","5216.000","11.550","7.500","999.90"
"Battery_Y","5217.000","11.550","7.500","999.90"
"Battery_Y","5218.000","11.550","7.500","999.90"
"Battery_Y","5219.000","11.550","7.500","999.90"
"Battery_Y","5220.000","11.550","7.500","999.90"
"Battery_Y","5221.000","11.550","7.500","999.90"
"Battery_Y","5222.000","11.550","7.500","999.90"
"Battery_Y","5223.000","11.550","7.500","999.90"
"Battery_Y","5224.000","11.550","7.500","999.90"
"Battery_Y","5225.000","11.550","7.500","999.90"
"Battery_Y","5226.000","11.550","7.500","999.90"
"Battery_Y","5227.000","11.546","7.500","999.90"
"Battery_Y","5228.000","11.546","7.500","999.90"
"Battery_Y","5229.000","11.542","7.500","999.90"
"Battery_Y","5230.000","11.542","7.500","999.90"
"Battery_Y","5231.000","11.542","7.500","999.90"
"Battery_Y","5232.000","11.542","7.500","999.90"
"Battery_Y","5233.000","11.542","7.500","999.90"
"Battery_Y","5234.000","11.542","7.500","999.90"
"Battery_Y","5235.000","11.542","7.500","999.90"
"Battery_Y","5236.000","11.542","7.500","999.90"
"Battery_Y","5237.000","11.542","7.500","999.90"
"Battery_Y","5238.000","11.542","7.500","999.90"
"Battery_Y","5239.000","11.542","7.500","999.90"
"Battery_Y","5240.000","11.542","7.500","999.90"
"Battery_Y","5241.000","11.542","7.500","999.90"
"Battery_Y","5242.000","11.538","7.500","999.90"
"Battery_Y","5243.000","11.538","7.500","999.90"
"Battery_Y","5244.000","11.534","7.500","999.90"
"Battery_Y","5245.000","11.534","7.500","999.90"
"Battery_Y","5246.000","11.534","7.500","999.90"
"Battery_Y","5247.000","11.534","7.500","999.90"
"Battery_Y","5248.000","11.534","7.500","999.90"
"Battery_Y","5249.000","11.534","7.500","999.90"
"Battery_Y","5250.000","11.534","7.500","999.90"
"Battery_Y","5251.000","11.534","7.500","999.90"
"Battery_Y","5252.000","11.534","7.500","999.90"
"Battery_Y","5253.000","11.534","7.500","999.90"
"Battery_Y","5254.000","11.534","7.500","999.90"
"Battery_Y","5255.000","11.534","7.500","999.90"
"Battery_Y","5256.000","11.534","7.500","999.90"
"Battery_Y","5257.000","11.534","7.500","999.90"
"Battery_Y","5258.000","11.530","7.500","999.90"
"Battery_Y","5259.000","11.530","7.500","999.90"
"Battery_Y","5260.000","11.526","7.500","999.90"
"Battery_Y","5261.000","11.526","7.500","999.90"
"Battery_Y","5262.000","11.526","7.500","999.90"
"Battery_Y","5263.000","11.526","7.500","999.90"
"Battery_Y","5264.000","11.526","7.500","999.90"
"Battery_Y","5265.000","11.526","7.500","999.90"
"Battery_Y","5266.000","11.526","7.500","999.90"
"Battery_Y","5267.000","11.526","7.500","999.90"
"Battery_Y","5268.000","11.526","7.500","999.90"
"Battery_Y","5269.000","11.526","7.500","999.90"
"Battery_Y","5270.000","11.526","7.500","999.90"
"Battery_Y","5271.000","11.526","7.500","999.90"
"Battery_Y","5272.000","11.526","7.500","999.90"
"Battery_Y","5273.000","11.526","7.500","999.90"
"Battery_Y","5274.000","11.526","7.500","999.90"
"Battery_Y","5275.000","11.526","7.500","999.90"
"Battery_Y","5276.000","11.522","7.500","999.90"
"Battery_Y","5277.000","11.518","7.500","999.90"
"Battery_Y","5278.000","11.518","7.500","999.90"
"Battery_Y","5279.000","11.518","7.500","999.90"
"Battery_Y","5280.000","11.518","7.500","999.90"
"Battery_Y","5281.000","11.518","7.500","999.90"
"Battery_Y","5282.000","11.518","7.500","999.90"
"Battery_Y","5283.000","11.518","7.500","999.90"
"Battery_Y","5284.000","11.518","7.500","999.90"
"Battery_Y","5285.000","11.518","7.500","999.90"
"Battery_Y","5286.000","11.518","7.500","999.90"
"Battery_Y","5287.000","11.518","7.500","999.90"
"Battery_Y","5288.000","11.518","7.500","999.90"
"Battery_Y","5289.000","11.518","7.500","999.90"
"Battery_Y","5290.000","11.518","7.500","999.90"
"Battery_Y","5291.000","11.515","7.500","999.90"
"Battery_Y","5292.000","11.515","7.500","999.90"
"Battery_Y","5293.000","11.511","7.500","999.90"
"Battery_Y","5294.000","11.511","7.500","999.90"
"Battery_Y","5295.000","11.511","7.500","999.90"
"Battery_Y","5296.000","11.511","7.500","999.90"
"Battery_Y","5297.000","11.511","7.500","999.90"
"Battery_Y","5298.000","11.511","7.500","999.90"
"Battery_Y","5299.000","11.511","7.500","999.90"
"Battery_Y","5300.000","11.511","7.500","999.90"
"Battery_Y","5301.000","11.511","7.500","999.90"
"Battery_Y","5302.000","11.511","7.500","999.90"
"Battery_Y","5303.000","11.511","7.500","999.90"
"Battery_Y","5304.000","11.511","7.500","999.90"
"Battery_Y","5305.000","11.511","7.500","999.90"
"Battery_Y","5306.000","11.507","7.500","999.90"
"Battery_Y","5307.000","11.503","7.500","999.90"
"Battery_Y","5308.000","11.503","7.500","999.90"
"Battery_Y","5309.000","11.503","7.500","999.90"
"Battery_Y","5310.000","11.503","7.500","999.90"
"Battery_Y","5311.000","11.503","7.500","999.90"
"Battery_Y","5312.000","11.503","7.500","999.90"
"Battery_Y","5313.000","11.503","7.500","999.90"
"Battery_Y","5314.000","11.503","7.500","999.90"
"Battery_Y","5315.000","11.503","7.500","999.90"
"Battery_Y","5316.000","11.503","7.500","999.90"
"Battery_Y","5317.000","11.503","7.500","999.90"
"Battery_Y","5318.000","11.503","7.500","999.90"
"Battery_Y","5319.000","11.503","7.500","999.90"
"Battery_Y","5320.000","11.499","7.500","999.90"
"Battery_Y","5321.000","11.499","7.500","999.90"
"Battery_Y","5322.000","11.495","7.500","999.90"
"Battery_Y","5323.000","11.495","7.500","999.90"
"Battery_Y","5324.000","11.495","7.500","999.90"
"Battery_Y","5325.000","11.495","7.500","999.90"
"Battery_Y","5326.000","11.495","7.500","999.90"
"Battery_Y","5327.000","11.495","7.500","999.90"
"Battery_Y","5328.000","11.495","7.500","999.90"
"Battery_Y","5329.000","11.495","7.500","999.90"
"Battery_Y","5330.000","11.495","7.500","999.90"
"Battery_Y","5331.000","11.495","7.500","999.90"
"Battery_Y","5332.000","11.495","7.500","999.90"
"Battery_Y","5333.000","11.495","7.500","999.90"
"Battery_Y","5334.000","11.495","7.500","999.90"
"Battery_Y","5335.000","11.495","7.500","999.90"
"Battery_Y","5336.000","11.491","7.500","999.90"
"Battery_Y","5337.000","11.487","7.500","999.90"
"Battery_Y","5338.000","11.487","7.500","999.90"
"Battery_Y","5339.000","11.487","7.500","999.90"
"Battery_Y","5340.000","11.487","7.500","999.90"
"Battery_Y","5341.000","11.487","7.500","999.90"
"Battery_Y","5342.000","11.487","7.500","999.90"
"Battery_Y","5343.000","11.487","7.500","999.90"
"Battery_Y","5344.000","11.487","7.500","999.90"
"Battery_Y","5345.000","11.487","7.500","999.90"
"Battery_Y","5346.000","11.487","7.500","999.90"
"Battery_Y","5347.000","11.487","7.500","999.90"
"Battery_Y","5348.000","11.487","7.500","999.90"
"Battery_Y","5349.000","11.487","7.500","999.90"
"Battery_Y","5350.000","11.483","7.500","999.90"
"Battery_Y","5351.000","11.479","7.500","999.90"
"Battery_Y","5352.000","11.479","7.500","999.90"
"Battery_Y","5353.000","11.479","7.500","999.90"
"Battery_Y","5354.000","11.479","7.500","999.90"
"Battery_Y","5355.000","11.479","7.500","999.90"
"Battery_Y","5356.000","11.479","7.500","999.90"
"Battery_Y","5357.000","11.479","7.500","999.90"
"Battery_Y","5358.000","11.479","7.500","999.90"
"Battery_Y","5359.000","11.479","7.500","999.90"
"Battery_Y","5360.000","11.479","7.500","999.90"
"Battery_Y","5361.000","11.479","7.500","999.90"
"Battery_Y","5362.000","11.479","7.500","999.90"
"Battery_Y","5363.000","11.479","7.500","999.90"
"Battery_Y","5364.000","11.479","7.500","999.90"
"Battery_Y","5365.000","11.475","7.500","999.90"
"Battery_Y","5366.000","11.471","7.500","999.90"
"Battery_Y","5367.000","11.471","7.500","999.90"
"Battery_Y","5368.000","11.471","7.500","999.90"
"Battery_Y","5369.000","11.471","7.500","999.90"
"Battery_Y","5370.000","11.471","7.500","999.90"
"Battery_Y","5371.000","11.471","7.500","999.90"
"Battery_Y","5372.000","11.471","7.500","999.90"
"Battery_Y","5373.000","11.471","7.500","999.90"
"Battery_Y","5374.000","11.471","7.500","999.90"
"Battery_Y","5375.000","11.471","7.500","999.90"
"Battery_Y","5376.000","11.471","7.500","999.90"
"Battery_Y","5377.000","11.471","7.500","999.90"
"Battery_Y","5378.000","11.471","7.500","999.90"
"Battery_Y","5379.000","11.467","7.500","999.90"
"Battery_Y","5380.000","11.467","7.500","999.90"
"Battery_Y","5381.000","11.464","7.500","999.90"
"Battery_Y","5382.000","11.464","7.500","999.90"
"Battery_Y","5383.000","11.464","7.500","999.90"
"Battery_Y","5384.000","11.464","7.500","999.90"
"Battery_Y","5385.000","11.464","7.500","999.90"
"Battery_Y","5386.000","11.464","7.500","999.90"
"Battery_Y","5387.000","11.464","7.500","999.90"
"Battery_Y","5388.000","11.464","7.500","999.90"
"Battery_Y","5389.000","11.464","7.500","999.90"
"Battery_Y","5390.000","11.464","7.500","999.90"
"Battery_Y","5391.000","11.464","7.500","999.90"
"Battery_Y","5392.000","11.460","7.500","999.90"
"Battery_Y","5393.000","11.460","7.500","999.90"
"Battery_Y","5394.000","11.456","7.500","999.90"
"Battery_Y","5395.000","11.456","7.500","999.90"
"Battery_Y","5396.000","11.456","7.500","999.90"
"Battery_Y","5397.000","11.456","7.500","999.90"
"Battery_Y","5398.000","11.456","7.500","999.90"
"Battery_Y","5399.000","11.456","7.500","999.90"
"Battery_Y","5400.000","11.456","7.500","999.90"
"Battery_Y","5401.000","11.456","7.500","999.90"
"Battery_Y","5402.000","11.456","7.500","999.90"
"Battery_Y","5403.000","11.456","7.500","999.90"
"Battery_Y","5404.000","11.456","7.500","999.90"
"Battery_Y","5405.000","11.456","7.500","999.90"
"Battery_Y","5406.000","11.452","7.500","999.90"
"Battery_Y","5407.000","11.452","7.500","999.90"
"Battery_Y","5408.000","11.448","7.500","999.90"
"Battery_Y","5409.000","11.448","7.500","999.90"
"Battery_Y","5410.000","11.448","7.500","999.90"
"Battery_Y","5411.000","11.448","7.500","999.90"
"Battery_Y","5412.000","11.448","7.500","999.90"
"Battery_Y","5413.000","11.448","7.500","999.90"
"Battery_Y","5414.000","11.448","7.500","999.90"
"Battery_Y","5415.000","11.448","7.500","999.90"
"Battery_Y","5416.000","11.448","7.500","999.90"
"Battery_Y","5417.000","11.448","7.500","999.90"
"Battery_Y","5418.000","11.448","7.500","999.90"
"Battery_Y","5419.000","11.448","7.500","999.90"
"Battery_Y","5420.000","11.448","7.500","999.90"
"Battery_Y","5421.000","11.444","7.500","999.90"
"Battery_Y","5422.000","11.440","7.500","999.90"
"Battery_Y","5423.000","11.440","7.500","999.90"
"Battery_Y","5424.000","11.440","7.500","999.90"
"Battery_Y","5425.000","11.440","7.500","999.90"
"Battery_Y","5426.000","11.440","7.500","999.90"
"Battery_Y","5427.000","11.440","7.500","999.90"
"Battery_Y","5428.000","11.440","7.500","999.90"
"Battery_Y","5429.000","11.440","7.500","999.90"
"Battery_Y","5430.000","11.440","7.500","999.90"
"Battery_Y","5431.000","11.440","7.500","999.90"
"Battery_Y","5432.000","11.440","7.500","999.90"
"Battery_Y","5433.000","11.440","7.500","999.90"
"Battery_Y","5434.000","11.432","7.500","999.90"
"Battery_Y","5435.000","11.432","7.500","999.90"
"Battery_Y","5436.000","11.432","7.500","999.90"
"Battery_Y","5437.000","11.432","7.500","999.90"
"Battery_Y","5438.000","11.432","7.500","999.90"
"Battery_Y","5439.000","11.432","7.500","999.90"
"Battery_Y","5440.000","11.432","7.500","999.90"
"Battery_Y","5441.000","11.432","7.500","999.90"
"Battery_Y","5442.000","11.432","7.500","999.90"
"Battery_Y","5443.000","11.432","7.500","999.90"
"Battery_Y","5444.000","11.432","7.500","999.90"
"Battery_Y","5445.000","11.432","7.500","999.90"
"Battery_Y","5446.000","11.432","7.500","999.90"
"Battery_Y","5447.000","11.432","7.500","999.90"
"Battery_Y","5448.000","11.428","7.500","999.90"
"Battery_Y","5449.000","11.424","7.500","999.90"
"Battery_Y","5450.000","11.424","7.500","999.90"
"Battery_Y","5451.000","11.424","7.500","999.90"
"Battery_Y","5452.000","11.424","7.500","999.90"
"Battery_Y","5453.000","11.424","7.500","999.90"
"Battery_Y","5454.000","11.424","7.500","999.90"
"Battery_Y","5455.000","11.424","7.500","999.90"
"Battery_Y","5456.000","11.424","7.500","999.90"
"Battery_Y","5457.000","11.424","7.500","999.90"
"Battery_Y","5458.000","11.424","7.500","999.90"
"Battery_Y","5459.000","11.424","7.500","999.90"
"Battery_Y","5460.000","11.424","7.500","999.90"
"Battery_Y","5461.000","11.420","7.500","999.90"
"Battery_Y","5462.000","11.416","7.500","999.90"
"Battery_Y","5463.000","11.416","7.500","999.90"
"Battery_Y","5464.000","11.416","7.500","999.90"
"Battery_Y","5465.000","11.416","7.500","999.90"
"Battery_Y","5466.000","11.416","7.500","999.90"
"Battery_Y","5467.000","11.416","7.500","999.90"
"Battery_Y","5468.000","11.416","7.500","999.90"
"Battery_Y","5469.000","11.416","7.500","999.90"
"Battery_Y","5470.000","11.416","7.500","999.90"
"Battery_Y","5471.000","11.416","7.500","999.90"
"Battery_Y","5472.000","11.416","7.500","999.90"
"Battery_Y","5473.000","11.412","7.500","999.90"
"Battery_Y","5474.000","11.412","7.500","999.90"
"Battery_Y","5475.000","11.408","7.500","999.90"
"Battery_Y","5476.000","11.408","7.500","999.90"
"Battery_Y","5477.000","11.408","7.500","999.90"
"Battery_Y","5478.000","11.408","7.500","999.90"
"Battery_Y","5479.000","11.408","7.500","999.90"
"Battery_Y","5480.000","11.408","7.500","999.90"
"Battery_Y","5481.000","11.408","7.500","999.90"
"Battery_Y","5482.000","11.408","7.500","999.90"
"Battery_Y","5483.000","11.408","7.500","999.90"
"Battery_Y","5484.000","11.408","7.500","999.90"
"Battery_Y","5485.000","11.404","7.500","999.90"
"Battery_Y","5486.000","11.404","7.500","999.90"
"Battery_Y","5487.000","11.401","7.500","999.90"
"Battery_Y","5488.000","11.401","7.500","999.90"
"Battery_Y","5489.000","11.401","7.500","999.90"
"Battery_Y","5490.000","11.401","7.500","999.90"
"Battery_Y","5491.000","11.401","7.500","999.90"
"Battery_Y","5492.000","11.401","7.500","999.90"
"Battery_Y","5493.000","11.401","7.500","999.90"
"Battery_Y","5494.000","11.401","7.500","999.90"
"Battery_Y","5495.000","11.401","7.500","999.90"
"Battery_Y","5496.000","11.401","7.500","999.90"
"Battery_Y","5497.000","11.401","7.500","999.90"
"Battery_Y","5498.000","11.401","7.500","999.90"
"Battery_Y","5499.000","11.397","7.500","999.90"
"Battery_Y","5500.000","11.393","7.500","999.90"
"Battery_Y","5501.000","11.393","7.500","999.90"
"Battery_Y","5502.000","11.393","7.500","999.90"
"Battery_Y","5503.000","11.393","7.500","999.90"
"Battery_Y","5504.000","11.393","7.500","999.90"
"Battery_Y","5505.000","11.393","7.500","999.90"
"Battery_Y","5506.000","11.393","7.500","999.90"
"Battery_Y","5507.000","11.393","7.500","999.90"
"Battery_Y","5508.000","11.393","7.500","999.90"
"Battery_Y","5509.000","11.393","7.500","999.90"
"Battery_Y","5510.000","11.393","7.500","999.90"
"Battery_Y","5511.000","11.393","7.500","999.90"
"Battery_Y","5512.000","11.389","7.500","999.90"
"Battery_Y","5513.000","11.385","7.500","999.90"
"Battery_Y","5514.000","11.385","7.500","999.90"
"Battery_Y","5515.000","11.385","7.500","999.90"
"Battery_Y","5516.000","11.385","7.500","999.90"
"Battery_Y","5517.000","11.385","7.500","999.90"
"Battery_Y","5518.000","11.385","7.500","999.90"
"Battery_Y","5519.000","11.385","7.500","999.90"
"Battery_Y","5520.000","11.385","7.500","999.90"
"Battery_Y","5521.000","11.385","7.500","999.90"
"Battery_Y","5522.000","11.385","7.500","999.90"
"Battery_Y","5523.000","11.385","7.500","999.90"
"Battery_Y","5524.000","11.381","7.500","999.90"
"Battery_Y","5525.000","11.377","7.500","999.90"
"Battery_Y","5526.000","11.377","7.500","999.90"
"Battery_Y","5527.000","11.377","7.500","999.90"
"Battery_Y","5528.000","11.377","7.500","999.90"
"Battery_Y","5529.000","11.377","7.500","999.90"
"Battery_Y","5530.000","11.377","7.500","999.90"
"Battery_Y","5531.000","11.377","7.500","999.90"
"Battery_Y","5532.000","11.377","7.500","999.90"
"Battery_Y","5533.000","11.377","7.500","999.90"
"Battery_Y","5534.000","11.377","7.500","999.90"
"Battery_Y","5535.000","11.377","7.500","999.90"
"Battery_Y","5536.000","11.377","7.500","999.90"
"Battery_Y","5537.000","11.373","7.500","999.90"
"Battery_Y","5538.000","11.369","7.500","999.90"
"Battery_Y","5539.000","11.369","7.500","999.90"
"Battery_Y","5540.000","11.369","7.500","999.90"
"Battery_Y","5541.000","11.369","7.500","999.90"
"Battery_Y","5542.000","11.369","7.500","999.90"
"Battery_Y","5543.000","11.369","7.500","999.90"
"Battery_Y","5544.000","11.369","7.500","999.90"
"Battery_Y","5545.000","11.369","7.500","999.90"
"Battery_Y","5546.000","11.369","7.500","999.90"
"Battery_Y","5547.000","11.369","7.500","999.90"
"Battery_Y","5548.000","11.369","7.500","999.90"
"Battery_Y","5549.000","11.365","7.500","999.90"
"Battery_Y","5550.000","11.361","7.500","999.90"
"Battery_Y","5551.000","11.361","7.500","999.90"
"Battery_Y","5552.000","11.361","7.500","999.90"
"Battery_Y","5553.000","11.361","7.500","999.90"
"Battery_Y","5554.000","11.361","7.500","999.90"
"Battery_Y","5555.000","11.361","7.500","999.90"
"Battery_Y","5556.000","11.361","7.500","999.90"
"Battery_Y","5557.000","11.361","7.500","999.90"
"Battery_Y","5558.000","11.361","7.500","999.90"
"Battery_Y","5559.000","11.361","7.500","999.90"
"Battery_Y","5560.000","11.361","7.500","999.90"
"Battery_Y","5561.000","11.357","7.500","999.90"
"Battery_Y","5562.000","11.353","7.500","999.90"
"Battery_Y","5563.000","11.353","7.500","999.90"
"Battery_Y","5564.000","11.353","7.500","999.90"
"Battery_Y","5565.000","11.353","7.500","999.90"
"Battery_Y","5566.000","11.353","7.500","999.90"
"Battery_Y","5567.000","11.353","7.500","999.90"
"Battery_Y","5568.000","11.353","7.500","999.90"
"Battery_Y","5569.000","11.353","7.500","999.90"
"Battery_Y","5570.000","11.353","7.500","999.90"
"Battery_Y","5571.000","11.353","7.500","999.90"
"Battery_Y","5572.000","11.353","7.500","999.90"
"Battery_Y","5573.000","11.350","7.500","999.90"
"Battery_Y","5574.000","11.346","7.500","999.90"
"Battery_Y","5575.000","11.346","7.500","999.90"
"Battery_Y","5576.000","11.346","7.500","999.90"
"Battery_Y","5577.000","11.346","7.500","999.90"
"Battery_Y","5578.000","11.346","7.500","999.90"
"Battery_Y","5579.000","11.346","7.500","999.90"
"Battery_Y","5580.000","11.346","7.500","999.90"
"Battery_Y","5581.000","11.346","7.500","999.90"
"Battery_Y","5582.000","11.346","7.500","999.90"
"Battery_Y","5583.000","11.346","7.500","999.90"
"Battery_Y","5584.000","11.346","7.500","999.90"
"Battery_Y","5585.000","11.342","7.500","999.90"
"Battery_Y","5586.000","11.338","7.500","999.90"
"Battery_Y","5587.000","11.338","7.500","999.90"
"Battery_Y","5588.000","11.338","7.500","999.90"
"Battery_Y","5589.000","11.338","7.500","999.90"
"Battery_Y","5590.000","11.338","7.500","999.90"
"Battery_Y","5591.000","11.338","7.500","999.90"
"Battery_Y","5592.000","11.338","7.500","999.90"
"Battery_Y","5593.000","11.338","7.500","999.90"
"Battery_Y","5594.000","11.338","7.500","999.90"
"Battery_Y","5595.000","11.338","7.500","999.90"
"Battery_Y","5596.000","11.334","7.500","999.90"
"Battery_Y","5597.000","11.334","7.500","999.90"
"Battery_Y","5598.000","11.330","7.500","999.90"
"Battery_Y","5599.000","11.330","7.500","999.90"
"Battery_Y","5600.000","11.330","7.500","999.90"
"Battery_Y","5601.000","11.330","7.500","999.90"
"Battery_Y","5602.000","11.330","7.500","999.90"
"Battery_Y","5603.000","11.330","7.500","999.90"
"Battery_Y","5604.000","11.330","7.500","999.90"
"Battery_Y","5605.000","11.330","7.500","999.90"
"Battery_Y","5606.000","11.330","7.500","999.90"
"Battery_Y","5607.000","11.330","7.500","999.90"
"Battery_Y","5608.000","11.330","7.500","999.90"
"Battery_Y","5609.000","11.322","7.500","999.90"
"Battery_Y","5610.000","11.322","7.500","999.90"
"Battery_Y","5611.000","11.322","7.500","999.90"
"Battery_Y","5612.000","11.322","7.500","999.90"
"Battery_Y","5613.000","11.322","7.500","999.90"
"Battery_Y","5614.000","11.322","7.500","999.90"
"Battery_Y","5615.000","11.322","7.500","999.90"
"Battery_Y","5616.000","11.322","7.500","999.90"
"Battery_Y","5617.000","11.322","7.500","999.90"
"Battery_Y","5618.000","11.322","7.500","999.90"
"Battery_Y","5619.000","11.322","7.500","999.90"
"Battery_Y","5620.000","11.318","7.500","999.90"
"Battery_Y","5621.000","11.314","7.500","999.90"
"Battery_Y","5622.000","11.314","7.500","999.90"
"Battery_Y","5623.000","11.314","7.500","999.90"
"Battery_Y","5624.000","11.314","7.500","999.90"
"Battery_Y","5625.000","11.314","7.500","999.90"
"Battery_Y","5626.000","11.314","7.500","999.90"
"Battery_Y","5627.000","11.314","7.500","999.90"
"Battery_Y","5628.000","11.314","7.500","999.90"
"Battery_Y","5629.000","11.314","7.500","999.90"
"Battery_Y","5630.000","11.310","7.500","999.90"
"Battery_Y","5631.000","11.306","7.500","999.90"
"Battery_Y","5632.000","11.306","7.500","999.90"
"Battery_Y","5633.000","11.306","7.500","999.90"
"Battery_Y","5634.000","11.306","7.500","999.90"
"Battery_Y","5635.000","11.306","7.500","999.90"
"Battery_Y","5636.000","11.306","7.500","999.90"
"Battery_Y","5637.000","11.306","7.500","999.90"
"Battery_Y","5638.000","11.306","7.500","999.90"
"Battery_Y","5639.000","11.306","7.500","999.90"
"Battery_Y","5640.000","11.306","7.500","999.90"
"Battery_Y","5641.000","11.306","7.500","999.90"
"Battery_Y","5642.000","11.302","7.500","999.90"
"Battery_Y","5643.000","11.299","7.500","999.90"
"Battery_Y","5644.000","11.299","7.500","999.90"
"Battery_Y","5645.000","11.299","7.500","999.90"
"Battery_Y","5646.000","11.299","7.500","999.90"
"Battery_Y","5647.000","11.299","7.500","999.90"
"Battery_Y","5648.000","11.299","7.500","999.90"
"Battery_Y","5649.000","11.299","7.500","999.90"
"Battery_Y","5650.000","11.299","7.500","999.90"
"Battery_Y","5651.000","11.299","7.500","999.90"
"Battery_Y","5652.000","11.299","7.500","999.90"
"Battery_Y","5653.000","11.295","7.500","999.90"
"Battery_Y","5654.000","11.295","7.500","999.90"
"Battery_Y","5655.000","11.291","7.500","999.90"
"Battery_Y","5656.000","11.291","7.500","999.90"
"Battery_Y","5657.000","11.291","7.500","999.90"
"Battery_Y","5658.000","11.291","7.500","999.90"
"Battery_Y","5659.000","11.291","7.500","999.90"
"Battery_Y","5660.000","11.291","7.500","999.90"
"Battery_Y","5661.000","11.291","7.500","999.90"
"Battery_Y","5662.000","11.291","7.500","999.90"
"Battery_Y","5663.000","11.287","7.500","999.90"
"Battery_Y","5664.000","11.283","7.500","999.90"
"Battery_Y","5665.000","11.283","7.500","999.90"
"Battery_Y","5666.000","11.283","7.500","999.90"
"Battery_Y","5667.000","11.283","7.500","999.90"
"Battery_Y","5668.000","11.283","7.500","999.90"
"Battery_Y","5669.000","11.283","7.500","999.90"
"Battery_Y","5670.000","11.283","7.500","999.90"
"Battery_Y","5671.000","11.283","7.500","999.90"
"Battery_Y","5672.000","11.283","7.500","999.90"
"Battery_Y","5673.000","11.283","7.500","999.90"
"Battery_Y","5674.000","11.283","7.500","999.90"
"Battery_Y","5675.000","11.279","7.500","999.90"
"Battery_Y","5676.000","11.275","7.500","999.90"
"Battery_Y","5677.000","11.275","7.500","999.90"
"Battery_Y","5678.000","11.275","7.500","999.90"
"Battery_Y","5679.000","11.275","7.500","999.90"
"Battery_Y","5680.000","11.275","7.500","999.90"
"Battery_Y","5681.000","11.275","7.500","999.90"
